"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER24L","HER24L_3B_250",55.9,8389.22,7.43,1,36220,78842,1.39,13,70,7,26,130,58,26,497,55,0,0,28,6202,109,215,53,14,0,20,2935,0,657,0,925,15,0,7,0,0,0,0,0,0,102,0,57751,8763,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_251",56,8394.75,7.43,1,36542,88042,1.45,0,18,0,19,141,41,21,484,71,0,11,34,14636,58,220,193,91,0,54,3247,0,686,0,1370,0,0,0,0,0,0,0,0,44,55,0,57663,8724,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_252",56.1,8400.28,7.43,1,36573,87897,1.46,0,17,18,23,117,25,16,472,53,0,25,5,15402,142,239,133,32,0,37,3009,0,639,0,1281,0,0,0,0,0,0,24,0,234,0,0,56966,8873,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_253",56.2,8405.8,7.42,1,36310,86547,1.37,0,18,0,14,128,66,8,454,94,0,0,47,13172,49,212,82,101,0,0,2981,0,630,16,1359,0,0,0,0,0,0,0,0,183,69,0,57871,8829,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_254",56.3,8411.33,7.42,1,36183,82068,1.37,38,19,0,0,104,53,19,432,53,0,0,0,8602,133,173,141,128,0,224,2974,0,516,0,1320,6,0,0,0,0,0,0,0,54,0,0,58006,8963,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_255",56.4,8416.86,7.41,1,36073,82877,1.44,0,11,0,26,73,57,14,534,49,0,11,0,9710,84,229,87,117,0,131,2894,0,453,0,1373,0,0,0,0,0,0,0,0,70,79,0,57844,8856,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_256",56.5,8422.38,7.4,1,36432,83972,1.45,0,54,0,25,90,50,7,423,62,0,0,0,10904,0,193,105,13,0,222,3079,0,793,0,1126,0,0,0,0,0,0,0,0,133,91,0,57768,8683,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_257",56.6,8427.91,7.39,1,36290,82998,1.44,28,5,20,10,111,58,32,480,29,0,26,27,10557,53,227,142,66,0,33,2793,24,464,0,1303,7,0,0,0,0,0,0,0,0,0,0,57355,9007,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_258",56.7,8433.44,7.38,1,36403,83725,1.38,0,0,0,38,113,69,24,451,33,0,8,41,10838,0,253,148,26,15,90,2886,80,526,0,1311,12,0,0,14,74,0,48,0,0,0,73,57549,8816,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_259",56.8,8438.96,7.36,1,36287,83745,1.4,0,24,0,23,123,41,14,504,29,5,0,30,10688,177,216,127,131,0,98,3109,0,480,0,1237,0,0,0,0,0,10,0,0,64,18,0,57760,8674,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_260",56.9,8444.49,7.35,1,36016,80632,1.43,32,28,0,17,93,41,31,505,34,0,0,11,7152,134,178,89,37,0,127,3276,0,774,0,1269,4,0,5,0,0,0,0,0,125,181,0,57662,8700,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_261",57,8450.02,7.34,1,36068,82082,1.4,0,41,12,36,113,76,23,479,42,0,18,12,8707,222,165,100,52,50,112,3031,0,565,0,1309,15,6,0,5,0,0,0,0,0,61,0,57738,8949,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_262",57.1,8455.54,7.34,1,35754,79176,1.34,0,0,4,18,100,49,37,455,23,0,0,8,6662,190,156,46,60,0,96,3014,0,524,0,1197,12,0,0,7,0,0,0,0,213,37,0,57342,8825,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_263",57.2,8461.07,7.34,1,35758,79009,1.32,0,39,0,28,131,67,22,509,35,18,0,9,5863,103,244,33,101,0,130,3082,127,573,0,1374,11,0,0,0,0,0,0,0,40,163,0,57455,8713,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_264",57.3,8466.6,7.34,1,35777,79298,1.22,0,20,8,18,90,44,0,475,38,0,0,0,6091,177,191,114,64,0,0,2987,165,455,0,1279,5,0,0,0,0,0,0,0,185,82,0,57817,8785,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_265",57.4,8472.12,7.34,1,35770,77883,1.27,0,0,0,0,89,63,13,458,72,0,16,9,5992,126,241,91,167,0,53,3027,0,381,0,1088,0,0,0,0,0,0,0,0,12,130,0,57187,8522,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_266",57.5,8477.65,7.34,1,35784,76810,1.37,0,12,0,0,75,58,47,453,77,0,5,0,4087,129,208,52,7,0,43,3070,0,472,0,1369,0,7,0,0,0,0,0,0,7,163,0,57444,8853,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_267",57.6,8483.18,7.34,1,35711,78122,1.28,0,0,0,8,104,48,22,460,4,0,19,4,3539,30,249,53,46,0,299,2966,52,703,0,1453,0,5,0,12,0,0,0,0,86,171,27,58468,9110,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_268",57.7,8488.7,7.35,1,36115,78262,1.28,65,57,19,34,116,72,16,473,57,0,0,0,3329,12,213,137,30,0,85,3181,161,601,0,1419,0,6,0,0,0,0,0,0,182,57,0,59070,8773,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_269",57.8,8494.23,7.35,1,36322,78080,1.47,0,15,0,26,129,52,28,501,52,0,0,0,3376,102,182,38,19,0,92,3218,0,674,0,1308,11,0,0,0,0,0,0,0,140,241,0,58835,8890,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_270",57.9,8499.76,7.36,1,36327,78252,1.51,25,15,0,26,135,56,35,573,36,0,0,35,3333,138,205,10,12,70,269,3060,44,659,0,1077,8,17,0,5,0,0,0,0,0,135,0,59254,8811,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_271",58,8505.28,7.36,1,36403,80296,1.43,34,20,37,16,107,67,0,520,33,12,9,0,6365,64,211,69,45,35,210,3198,0,647,0,1279,0,17,0,0,0,0,0,0,6,35,0,58271,8871,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_272",58.1,8510.81,7.37,1,36072,81390,1.57,0,12,0,11,138,50,20,479,36,0,17,24,8776,210,204,67,42,0,152,2596,57,696,0,1050,9,0,0,0,0,0,0,0,20,185,0,57650,8684,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_273",58.2,8516.34,7.37,1,35985,79759,1.35,0,8,9,0,125,47,10,528,33,0,8,13,6778,153,171,89,0,0,65,2922,0,503,0,1493,0,0,0,0,0,0,0,0,103,0,44,57750,8759,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_274",58.3,8521.86,7.37,1,35784,78221,1.26,0,41,0,0,105,62,17,531,39,0,18,7,5098,155,259,128,163,0,0,2943,0,459,0,1265,0,6,0,0,0,0,0,0,69,92,0,57894,8678,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_275",58.4,8527.39,7.37,1,35661,78184,1.35,0,65,17,13,130,46,7,458,48,0,0,0,4983,68,187,82,41,0,46,2705,0,578,0,1269,0,0,0,0,0,0,0,0,26,0,0,58316,8850,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_276",58.5,8532.92,7.37,1,35446,77612,1.36,0,0,0,0,99,48,16,488,38,0,0,23,3813,84,252,90,90,0,70,2826,102,631,0,1188,0,0,0,0,0,0,28,0,77,90,0,58424,8992,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_277",58.6,8538.44,7.37,1,35814,78210,1.33,0,0,0,0,82,39,9,442,35,0,0,36,3982,41,208,132,79,0,162,2950,22,715,0,1421,0,0,0,0,22,0,0,0,60,0,0,58643,8935,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_278",58.7,8543.97,7.37,1,36314,80114,1.53,0,0,6,0,100,54,0,483,60,15,0,18,5842,65,208,75,94,0,11,2880,0,761,0,1350,0,15,0,0,0,0,0,0,71,308,0,58986,8571,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_279",58.8,8549.5,7.38,1,36232,80441,1.42,0,0,0,0,116,54,52,513,17,0,0,5,6359,34,247,130,14,0,30,2948,0,635,0,1490,0,0,0,0,0,0,0,0,101,42,0,58797,8695,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_280",58.9,8555.02,7.38,1,35798,77500,1.32,0,23,0,15,104,51,37,512,43,0,19,40,3952,56,218,40,102,0,58,2777,0,651,140,1251,8,0,0,0,0,0,52,0,0,27,0,58352,8785,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_281",59,8560.55,7.38,1,35891,77505,1.33,0,16,0,31,89,30,0,517,80,0,0,0,2757,53,174,145,92,0,0,2820,75,434,0,1627,7,0,0,0,0,0,0,0,86,0,0,59250,9075,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_282",59.1,8566.08,7.38,1,35949,77770,1.46,12,13,15,30,109,42,32,468,67,0,0,14,3676,44,193,156,49,0,47,2874,0,529,0,1400,7,0,0,0,0,0,0,0,0,80,0,58874,8847,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_283",59.2,8571.6,7.38,1,35874,78022,1.32,0,58,12,0,87,40,32,493,35,0,8,0,4356,192,175,46,55,62,137,2744,0,655,0,1289,0,0,0,0,0,0,14,0,0,172,0,58348,8878,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_284",59.3,8577.13,7.37,1,35731,77465,1.54,0,0,21,25,99,43,20,495,52,0,7,0,4318,0,156,29,59,0,4,2754,41,760,64,1231,7,0,0,0,0,0,0,0,84,104,45,58165,8740,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_285",59.4,8582.66,7.36,1,35845,78980,1.39,8,0,11,0,94,44,30,499,17,0,9,0,5006,64,181,90,0,0,43,2948,18,509,0,1190,0,0,0,5,0,0,0,0,41,81,0,58937,8994,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_286",59.5,8588.18,7.36,1,35763,79904,1.37,11,67,31,14,111,52,18,423,58,0,0,6,5451,74,215,129,106,0,6,3054,21,849,0,1605,0,0,0,0,0,0,0,0,112,0,0,58622,8701,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_287",59.6,8593.71,7.35,1,35672,77029,1.42,0,7,0,0,118,52,25,473,47,20,23,19,3401,56,169,149,97,0,109,2668,0,513,0,1421,0,0,0,0,0,0,0,23,35,42,0,58556,8824,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_288",59.7,8599.24,7.34,1,35643,76396,1.58,0,0,0,19,147,44,16,448,46,13,0,31,3162,101,195,74,75,0,0,2794,0,440,0,1368,0,11,0,0,0,0,0,0,0,79,0,58523,8609,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_289",59.8,8604.76,7.33,1,35536,78758,1.3,0,0,20,19,104,58,23,561,0,0,6,20,4768,115,228,159,46,118,166,2797,27,749,0,1274,0,0,0,22,0,0,0,0,0,78,14,58107,9107,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_290",59.9,8610.29,7.32,1,35160,77965,1.5,0,33,9,19,113,67,34,537,35,4,0,31,4981,43,194,8,47,0,131,2690,0,717,0,1188,18,7,0,0,0,0,0,0,301,8,0,57738,8788,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_291",60,8615.81,7.31,1,35009,76453,1.36,0,67,8,39,115,71,24,553,34,13,0,0,4116,31,186,6,55,0,196,2462,19,776,0,1354,5,14,0,0,0,0,0,0,61,0,0,57221,8813,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_292",60.1,8621.44,7.3,1,35174,77411,1.4,29,27,8,5,104,58,29,426,54,0,0,0,4155,140,178,83,39,0,106,2517,0,700,0,1350,0,0,0,0,27,65,56,0,121,200,0,57952,8765,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_293",60.2,8627.07,7.28,1,35178,76899,1.44,25,52,4,26,108,41,5,462,52,0,0,13,4045,97,200,102,140,0,102,2653,0,676,0,1161,10,0,0,0,0,0,0,0,204,77,0,57692,8730,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_294",60.3,8632.7,7.27,1,35447,77143,1.4,0,13,8,10,92,45,18,455,39,0,0,0,3760,61,217,111,0,0,90,2735,21,686,0,1113,7,0,0,0,0,0,0,0,55,67,0,58571,8841,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_295",60.4,8638.33,7.28,1,35179,76280,1.31,6,17,0,39,94,62,43,440,48,0,12,16,3080,91,185,70,0,0,0,2606,0,716,98,1387,22,0,0,0,0,0,0,0,148,142,0,57871,8823,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_296",60.5,8643.95,7.28,1,35266,75379,1.39,0,0,16,20,99,39,0,524,50,0,0,10,2562,49,239,0,192,80,122,2704,0,549,0,1392,0,0,0,0,0,0,0,0,0,0,0,57511,8949,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_297",60.6,8649.58,7.28,1,35227,76040,1.32,0,0,19,0,104,57,19,516,27,0,0,9,2773,59,220,93,114,49,149,2584,0,556,0,1075,0,0,0,0,0,0,0,0,21,209,184,58113,8854,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_298",60.7,8655.21,7.28,1,35218,76023,1.64,0,35,0,30,95,55,39,512,52,0,11,27,3062,35,188,123,56,0,75,2577,0,773,0,1338,10,0,0,0,0,0,0,0,123,6,0,57759,8775,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_299",60.8,8660.84,7.29,1,35229,77454,1.29,0,26,0,5,101,51,18,497,45,0,10,0,4774,72,251,18,42,0,265,2692,0,567,0,1279,0,0,0,0,0,0,0,0,159,102,0,57563,8707,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_300",60.9,8666.47,7.29,1,35218,77501,1.39,0,18,12,7,111,50,21,517,29,0,11,19,4369,105,203,101,135,163,59,2686,0,564,0,1119,12,16,0,5,0,0,0,0,19,16,86,57774,9047,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_301",61,8672.09,7.29,1,34939,74989,1.48,0,0,0,30,61,49,26,472,18,0,0,45,3058,81,198,35,74,0,7,2671,0,500,0,1166,21,10,0,0,0,0,7,0,123,144,0,57326,8673,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_302",61.1,8677.72,7.29,1,35153,75717,1.59,0,13,15,16,120,42,26,446,63,4,8,13,3237,53,168,65,0,0,59,2679,84,529,0,1330,7,0,0,0,0,0,0,0,108,31,0,57829,8614,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_303",61.2,8683.35,7.3,1,35248,75929,1.33,7,24,0,0,95,55,13,454,32,0,0,0,3492,0,269,120,59,0,142,2542,39,489,0,1404,15,7,0,0,49,0,36,0,69,0,0,57702,8645,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_304",61.3,8688.98,7.31,1,35405,76007,1.26,35,46,23,29,101,52,31,465,22,0,22,11,2602,110,237,62,82,0,94,2703,0,641,0,1403,20,0,0,0,0,0,0,0,59,58,0,58276,8592,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_305",61.4,8694.61,7.33,1,35472,78270,1.45,0,0,7,22,108,63,10,459,13,5,13,9,4954,26,188,97,71,0,111,2831,0,746,0,1174,17,0,0,9,0,0,0,0,51,113,0,58033,8890,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_306",61.5,8700.23,7.34,1,35664,80006,1.47,0,28,23,44,109,59,33,491,56,0,0,17,5792,53,177,34,0,0,16,2656,0,740,0,1261,6,0,0,0,0,0,0,0,166,195,142,58843,8858,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_307",61.6,8705.86,7.35,1,35456,78285,1.44,0,45,24,9,103,69,14,422,69,0,0,35,4430,77,198,106,136,0,98,2704,98,596,0,1206,0,0,0,0,0,0,0,0,129,55,0,58695,8805,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_308",61.7,8711.49,7.35,1,35536,77848,1.43,6,0,15,24,70,50,0,430,22,0,0,0,4476,72,181,149,103,0,99,2758,12,563,0,1254,15,0,0,0,0,0,18,0,53,107,70,58565,8591,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_309",61.8,8717.12,7.36,1,35383,76297,1.21,0,31,0,11,77,55,17,476,21,0,0,16,2746,95,221,94,71,0,142,2904,0,581,0,1302,9,0,0,0,0,0,0,0,49,0,0,58344,8855,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_310",61.9,8722.75,7.35,1,35438,74401,1.14,25,16,0,12,86,55,25,571,18,0,0,20,1319,0,121,97,38,0,0,3035,0,504,0,1244,0,0,0,0,0,0,0,0,0,0,0,58281,8805,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_311",62,8728.37,7.35,1,35356,74979,1.32,0,0,0,6,98,43,28,471,40,0,0,18,552,78,161,88,134,0,34,3007,0,838,0,1116,10,9,0,0,0,0,0,0,13,172,21,59064,8792,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_312",62.1,8734,7.34,1,35730,75366,1.29,12,43,10,20,97,64,37,569,31,0,16,0,910,35,231,104,35,0,73,3330,0,584,0,1470,0,0,0,4,0,0,22,0,38,0,0,58739,8734,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_313",62.2,8739.63,7.34,1,35755,75605,1.25,0,13,0,19,103,63,18,545,44,0,0,0,794,25,180,59,44,0,244,3172,0,784,0,1334,0,0,0,0,0,0,0,0,11,0,0,59115,8885,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_314",62.3,8745.26,7.33,1,35633,73993,1.47,9,17,0,16,96,44,30,548,39,0,16,22,688,23,192,66,33,0,0,2993,0,557,0,1036,6,0,0,0,0,0,0,0,51,52,0,58601,8694,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_315",62.4,8750.89,7.33,1,35494,75128,1.24,9,16,12,0,104,31,22,523,44,0,22,15,791,33,162,67,100,0,102,3096,0,559,0,1380,0,0,0,0,0,0,0,0,79,0,6,59089,8633,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_316",62.5,8756.52,7.32,1,35430,75688,1.3,5,29,22,31,117,63,33,525,19,0,20,0,1698,13,216,107,36,0,56,2967,0,621,0,1239,0,9,0,0,0,0,0,0,7,42,0,58693,8957,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_317",62.6,8762.14,7.31,1,35515,77800,1.52,0,16,0,0,96,49,39,441,38,0,0,14,3318,10,209,96,58,0,29,3150,40,716,0,1361,6,0,0,0,0,0,31,0,187,0,0,58699,9057,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_318",62.7,8767.77,7.31,1,35502,76867,1.67,0,0,0,0,97,46,27,500,22,0,7,15,2068,30,189,99,15,0,67,3364,222,624,0,1364,0,0,8,0,0,0,0,0,142,143,0,58631,9010,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_319",62.8,8773.4,7.3,1,35560,75165,1.42,0,0,0,0,84,18,19,583,23,6,17,9,1109,0,239,9,71,0,0,3109,0,650,0,1407,12,5,0,0,0,0,0,0,0,0,0,58697,8879,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_320",62.9,8779.03,7.3,1,35442,75105,1.35,0,11,0,10,70,45,19,528,12,0,9,24,981,13,209,145,133,68,105,2988,83,663,0,1254,16,0,0,0,0,0,0,0,0,0,0,58638,8908,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_321",63,8784.66,7.28,1,35718,76304,1.49,0,21,16,11,116,39,32,527,34,0,7,0,1539,77,243,73,91,0,161,2783,0,693,0,1078,4,0,0,0,0,0,0,16,24,65,0,59271,9075,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_322",63.1,8790.28,7.25,1,35887,75318,1.33,8,13,13,24,74,75,22,492,0,0,0,0,1188,30,203,107,70,0,0,3152,0,537,0,1382,0,0,0,20,0,0,0,0,0,0,0,59119,8662,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_323",63.2,8795.91,7.23,1,36019,76360,1.38,0,27,7,7,122,55,14,549,6,0,0,0,1835,39,262,49,0,0,127,3066,11,731,0,1155,18,0,0,0,0,0,0,0,131,107,0,59050,8825,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_324",63.3,8801.54,7.22,1,35885,77991,1.32,0,6,0,16,100,69,17,478,59,0,0,0,2581,63,235,128,10,0,182,3239,43,713,53,1188,0,7,0,0,0,0,91,0,221,207,105,59207,8846,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_325",63.4,8807.17,7.21,1,35979,77403,1.41,0,44,0,42,118,45,31,484,20,0,14,0,2432,0,227,111,65,0,191,3136,0,503,0,1461,0,0,0,10,0,0,46,0,147,109,0,59260,8731,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_326",63.5,8812.8,7.22,1,36054,77428,1.4,0,4,0,0,135,48,31,500,0,0,29,7,2127,50,249,130,40,0,82,3254,0,741,0,1429,13,0,0,6,0,0,0,0,92,124,0,59413,8805,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_327",63.6,8818.42,7.23,1,36036,77828,1.58,5,35,5,38,131,57,31,474,40,0,0,41,2318,57,186,48,0,0,0,3048,0,721,0,1434,4,8,0,0,0,0,0,0,170,122,0,59476,9185,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_328",63.7,8824.05,7.23,1,35800,75058,1.38,0,5,0,28,107,73,23,473,14,0,0,8,1225,0,274,26,0,0,0,2938,0,395,0,1399,4,6,0,0,0,0,0,0,167,0,0,58822,8886,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_329",63.8,8829.68,7.23,1,35707,75786,1.31,0,0,0,26,107,63,18,465,0,0,10,0,1816,0,197,5,37,0,21,2929,0,610,0,1129,0,14,0,7,0,0,0,0,0,251,0,59017,8922,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_330",63.9,8835.31,7.23,1,35732,76906,1.43,0,0,0,13,99,64,28,482,46,18,28,22,2514,34,249,93,117,87,113,3041,0,632,0,1415,0,11,0,0,0,0,0,0,0,0,0,58948,8635,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_331",64,8840.94,7.23,1,35582,76480,1.44,0,0,10,27,102,69,30,502,36,0,13,11,2850,147,258,73,63,0,147,2778,26,402,0,1406,0,7,6,0,0,0,0,0,40,12,0,58609,8628,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_332",64.1,8846.56,7.24,1,35435,77377,1.28,0,0,0,34,95,54,26,511,23,0,0,0,2376,30,224,109,94,0,133,2952,23,634,0,1508,0,0,0,0,0,0,0,0,60,73,0,59271,8998,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_333",64.2,8852.19,7.23,1,35658,76613,1.52,0,0,6,30,131,67,45,503,68,16,0,37,1931,46,204,126,24,0,6,3108,0,719,0,1319,13,0,0,0,0,0,0,0,57,210,0,59111,8683,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_334",64.3,8857.82,7.23,1,35396,73937,1.3,0,8,0,0,69,42,13,525,33,0,0,16,1084,0,185,95,113,0,21,3116,0,524,0,1325,0,0,0,0,0,0,0,0,67,82,0,57995,8501,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_335",64.4,8863.45,7.23,1,35427,74899,1.6,0,0,0,0,79,47,10,499,47,0,13,0,999,24,234,71,78,0,0,2751,35,577,0,1355,22,0,0,0,0,0,60,0,0,0,0,58918,8937,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_336",64.5,8869.08,7.25,1,35697,77162,1.59,19,37,0,12,107,59,18,540,27,0,9,34,1453,67,230,88,105,0,104,2909,144,818,0,1526,13,0,0,0,0,0,32,0,360,220,0,59298,8721,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_337",64.6,8874.7,7.24,1,35767,76623,1.34,0,24,0,16,101,41,35,503,38,0,0,0,1461,40,222,253,77,0,52,3235,0,593,0,1195,5,0,0,0,0,0,0,0,262,67,0,59302,8984,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_338",64.7,8880.33,7.24,1,35653,75701,1.27,0,23,0,26,95,33,13,534,34,0,5,6,901,32,168,10,0,0,149,3093,0,611,0,1495,18,0,0,0,0,10,0,0,56,19,130,59196,8901,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_339",64.8,8885.96,7.25,1,35714,76995,1.54,0,12,0,23,118,61,26,531,31,0,0,35,888,53,184,62,52,0,121,3200,123,636,0,1413,28,5,0,4,0,14,0,0,295,292,0,59396,9145,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_340",64.9,8891.59,7.25,1,35468,74900,1.33,0,8,5,11,84,49,22,499,26,0,7,0,1102,0,246,130,74,52,133,3189,0,632,0,1289,0,0,0,0,14,0,0,0,0,0,0,58436,8771,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_341",65,8897.22,7.26,1,35341,74915,1.52,0,0,0,0,74,38,6,438,40,0,17,6,965,0,231,61,0,0,323,2947,0,693,0,1193,20,0,0,0,7,0,7,0,199,106,153,58403,8836,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_342",65.1,8901.08,7.27,1,35563,76420,1.29,5,38,0,4,76,64,16,456,83,0,0,0,941,38,180,53,22,0,114,2971,232,823,0,1560,13,0,0,0,0,0,0,0,70,146,0,59247,9107,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_343",65.2,8904.95,7.27,1,35706,75514,1.45,0,46,11,24,78,73,16,542,46,0,0,0,731,0,226,150,0,0,32,3065,13,740,0,1367,0,0,0,0,10,0,34,0,254,118,12,58870,8926,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_344",65.3,8908.81,7.29,1,35545,75036,1.54,0,20,0,20,91,45,28,497,22,0,15,19,540,64,164,39,18,0,134,3073,0,769,0,1487,0,0,0,18,9,0,0,0,47,151,0,58776,8857,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_345",65.4,8912.68,7.29,1,35643,76057,1.34,0,10,0,15,86,54,35,531,10,0,0,0,1245,26,209,57,125,0,212,3183,0,689,0,1311,0,0,0,0,0,0,0,0,0,90,119,59165,8726,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_346",65.5,8916.55,7.29,1,35340,75506,1.37,0,31,5,28,100,74,15,463,33,0,20,7,1831,53,255,99,45,0,0,2996,0,570,0,1250,0,0,0,0,0,0,0,0,157,264,0,58516,8566,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_347",65.6,8920.41,7.3,1,35681,77410,1.56,0,42,23,18,88,30,30,463,15,0,0,7,2572,0,214,68,40,92,54,3028,24,677,0,1117,12,6,0,0,0,0,0,0,0,0,0,59568,9062,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_348",65.7,8924.28,7.3,1,35771,76960,1.45,0,27,6,47,107,48,29,484,34,0,0,0,2026,84,270,92,34,0,99,3256,0,585,0,1298,13,0,0,0,0,0,0,0,71,127,0,58926,9095,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_349",65.8,8928.15,7.3,1,35425,75084,1.34,0,25,0,9,88,50,8,536,25,0,26,0,1388,83,126,76,152,0,98,2953,50,744,0,1384,0,0,0,0,0,0,0,0,0,0,19,58548,8552,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_350",65.9,8932.01,7.31,1,35146,75396,1.31,0,0,0,35,89,56,12,510,4,0,12,0,745,34,218,104,130,0,102,3193,60,602,0,1346,0,0,0,0,0,0,0,40,173,82,0,58782,8882,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_351",66,8935.88,7.31,1,35262,75382,1.5,0,7,15,13,91,60,31,506,36,0,10,23,627,12,216,8,30,0,193,3281,0,433,0,1427,0,0,0,0,0,0,0,0,66,0,15,59080,8985,TRUE,"HER24L_3B"
